"License Number","Status Changed From/To","Type| Dup","Original Issue Date","Expir. Date","Primary Owner and Premises Addr.","Mailing Addr.","Transfer-From/To","Conditions","Escrow","District Code","Geo Code","Prem Street","City","County","Zip Code","Mailing Street","Mailing City","Mailing Zip Code","Mailing State"
"21275","ACTIVE SUREND","21 | 0","05/18/1978","06/30/2024","DBA: VONS 3075                        VONS COMPANIES INC THE                         1129 FAIR OAKS AVE,                         SOUTH PASADENA, CA  91030-3311","PO BOX 29096, MAIL STOP 6515                              PHOENIX, AZ  85038-9096","","","","2","1957","1129 FAIR OAKS AVE","SOUTH PASADENA","19","91030","PO BOX 29096, MAIL STOP 6515","PHOENIX","85038","AZ"
"294628","PEND WITHDRAWN","86 | 0","","","DBA: TOPLINE WINE                        TOPLINE WINE & SPIRIT INC                         4718 SAN FERNANDO RD, STE A,                         GLENDALE, CA  91204","","","","","5","1921","4718 SAN FERNANDO RD, STE A","GLENDALE","19","91204","","","",""
"340981","ACTIVE SUREND","21 | 0","06/01/1998","06/30/2024","DBA: PAYLESS DRUG STORE 6197                        THRIFTY PAYLESS, INC.                         2135 COWELL BLVD,                         DAVIS, CA  95618-6388","560 MISSION ST STE 1900, C/O HOLLAND & KNIGHT                              ATTN: RUTE CANTOR, SAN FRANCISCO, CA  94105","21-63693","","","23","5701","2135 COWELL BLVD","DAVIS","57","95618","560 MISSION ST STE 1900, C/O HOLLAND & KNIGHT","SAN FRANCISCO","94105","CA"
"342695","PEND CANCEL","21 | 0","06/23/1998","05/31/2024","DBA: HOME SERVICE MARKET                        HANHAN, GEORGE ISPEER                         1700 HAYES ST,                         SAN FRANCISCO, CA  94117-1218","","21-10788/ 21-655022","","","24","3800","1700 HAYES ST","SAN FRANCISCO","38","94117","","","",""
"355597","ACTIVE CANCEL","47 | 2","09/27/1999","08/31/2024","DBA: GLADSTONES                        CALIFORNIA BEACH ENTERTAINMENT                         17300 PACIFIC COAST HWY,                         PACIFIC PALISADES, CA  90272-4169","","47-239084/ 47-651595","A","","4","1933","17300 PACIFIC COAST HWY","PACIFIC PALISADES","19","90272","","","",""
"355597","ACTIVE CANCEL","77 | 2","09/27/1999","08/31/2024","DBA: GLADSTONES                        CALIFORNIA BEACH ENTERTAINMENT                         17300 PACIFIC COAST HWY,                         PACIFIC PALISADES, CA  90272-4169","","47-239084/ 47-651595","A","","4","1933","17300 PACIFIC COAST HWY","PACIFIC PALISADES","19","90272","","","",""
"355597","ACTIVE CANCEL","58 | 2","09/27/1999","08/31/2024","DBA: GLADSTONES                        CALIFORNIA BEACH ENTERTAINMENT                         17300 PACIFIC COAST HWY,                         PACIFIC PALISADES, CA  90272-4169","","47-239084/ 47-651595","A","","4","1933","17300 PACIFIC COAST HWY","PACIFIC PALISADES","19","90272","","","",""
"371048","SUSPEN ACTIVE","41 | 0","12/08/2000","11/30/2024","DBA: CASA DEL RIO                        DIAZDEHERNANDEZ, MA TRINIDAD                         1164 S WELLS RD,                         VENTURA, CA  93004","","41-344575","7","","12","5600","1164 S WELLS RD","VENTURA","56","93004","","","",""
"371048","SUSPEN ACTIVE","41 | 0","12/08/2000","11/30/2024","DBA: CASA DEL RIO                        DIAZDEHERNANDEZ, MA TRINIDAD                         1164 S WELLS RD,                         VENTURA, CA  93004","","41-344575","7","","12","5600","1164 S WELLS RD","VENTURA","56","93004","","","",""
